 S0C    S1C    S0U    S1U      EC       EU        OC         OU       MC     MU    CCSC   CCSU   YGC     YGCT    FGC    FGCT     GCT   
1024.0 1024.0  0.0    0.0    8192.0   1083.3   112640.0   82854.4   24320.0 23565.9 3328.0 3111.9    158    0.579  516    64.047   64.626
1024.0 1024.0  0.0    0.0    8192.0   3746.5   112640.0   82854.4   24320.0 23565.9 3328.0 3111.9    158    0.579  516    64.047   64.626
1024.0 1024.0  0.0    0.0    8192.0   5447.9   112640.0   82854.4   24320.0 23565.9 3328.0 3111.9    158    0.579  516    64.047   64.626
1024.0 1024.0  0.0    0.0    8192.0   1064.0   112640.0   83081.5   24320.0 23565.9 3328.0 3111.9    158    0.579  517    64.280   64.858
1024.0 1024.0  0.0    0.0    8192.0   3039.7   112640.0   83081.5   24320.0 23565.9 3328.0 3111.9    158    0.579  517    64.280   64.858
1024.0 1024.0  0.0    0.0    8192.0   1060.8   112640.0   83270.3   24320.0 23565.9 3328.0 3111.9    158    0.579  518    64.490   65.069
1024.0 1024.0  0.0    0.0    8192.0   2767.6   112640.0   83270.3   24320.0 23565.9 3328.0 3111.9    158    0.579  518    64.490   65.069
1024.0 1024.0  0.0    0.0    8192.0   5448.7   112640.0   83270.3   24320.0 23565.9 3328.0 3111.9    158    0.579  518    64.490   65.069
1024.0 1024.0  0.0   267.8   8192.0   206.5    112640.0   83270.3   24320.0 23565.9 3328.0 3111.9    159    0.582  518    64.490   65.072
1024.0 1024.0  0.0   267.8   8192.0   2668.7   112640.0   83270.3   24320.0 23565.9 3328.0 3111.9    159    0.582  518    64.490   65.072
1024.0 1024.0  0.0   267.8   8192.0   5604.6   112640.0   83270.3   24320.0 23565.9 3328.0 3111.9    159    0.582  518    64.490   65.072
1024.0 1024.0  0.0   267.8   8192.0   7568.5   112640.0   83270.3   24320.0 23565.9 3328.0 3111.9    159    0.582  518    64.490   65.072
1024.0 1024.0 447.7   0.0    8192.0   783.4    112640.0   83270.3   24320.0 23565.9 3328.0 3111.9    160    0.584  518    64.490   65.074
1024.0 1024.0  0.0    0.0    8192.0   1357.0   112640.0   83651.9   24320.0 23565.9 3328.0 3111.9    160    0.584  519    64.753   65.337
1024.0 1024.0  0.0    0.0    8192.0   1417.4   112640.0   81762.9   24320.0 23565.9 3328.0 3111.9    160    0.584  520    64.998   65.582
1024.0 1024.0  0.0    0.0    8192.0   1852.4   112640.0   81782.5   24320.0 23565.9 3328.0 3111.9    160    0.584  521    65.224   65.808
1024.0 1024.0  0.0    0.0    8192.0   1618.5   112640.0   82095.1   24320.0 23565.9 3328.0 3111.9    160    0.584  522    65.465   66.049
1024.0 1024.0  0.0    0.0    8192.0   2699.9   112640.0   82095.1   24320.0 23565.9 3328.0 3111.9    160    0.584  522    65.465   66.049
1024.0 1024.0  0.0    0.0    8192.0   1171.4   112640.0   82127.0   24320.0 23565.9 3328.0 3111.9    160    0.584  523    65.637   66.221
1024.0 1024.0  0.0    0.0    8192.0   169.6    112640.0   82159.9   24320.0 23565.9 3328.0 3111.9    160    0.584  524    65.834   66.418
1024.0 1024.0  0.0   913.7   8192.0   2433.1   112640.0   82159.9   24320.0 23566.6 3328.0 3111.9    161    0.587  524    65.834   66.420
1024.0 1024.0  0.0   913.7   8192.0   3616.2   112640.0   82159.9   24320.0 23566.6 3328.0 3111.9    161    0.587  524    65.834   66.420
1024.0 1024.0  0.0   913.7   8192.0   5349.5   112640.0   82159.9   24320.0 23566.6 3328.0 3111.9    161    0.587  524    65.834   66.420
1024.0 1024.0  0.0   913.7   8192.0   6850.0   112640.0   82159.9   24320.0 23566.6 3328.0 3111.9    161    0.587  524    65.834   66.420
1024.0 1024.0 1024.0  0.0    8192.0    88.4    112640.0   83590.5   24320.0 23567.2 3328.0 3111.9    162    0.591  524    65.834   66.425
1024.0 1024.0  0.0    0.0    8192.0   1958.3   112640.0   84617.3   24320.0 23567.2 3328.0 3111.9    162    0.591  525    66.019   66.610
1024.0 1024.0  0.0    0.0    8192.0   3954.6   112640.0   84617.3   24320.0 23567.2 3328.0 3111.9    162    0.591  525    66.019   66.610
1024.0 1024.0  0.0    0.0    8192.0    0.0     112640.0   84837.4   24320.0 23556.0 3328.0 3110.2    162    0.591  526    66.220   66.811
1024.0 1024.0  0.0    0.0    8192.0   371.8    112640.0   85451.2   24320.0 23556.0 3328.0 3110.2    162    0.591  527    66.421   67.013
1024.0 1024.0  0.0    0.0    8192.0   2314.4   112640.0   85451.2   24320.0 23556.0 3328.0 3110.2    162    0.591  527    66.421   67.013
1024.0 1024.0  0.0    0.0    8192.0   3700.4   112640.0   85451.2   24320.0 23556.0 3328.0 3110.2    162    0.591  527    66.421   67.013
1024.0 1024.0  0.0    0.0    8192.0   5249.8   112640.0   85451.2   24320.0 23556.0 3328.0 3110.2    162    0.591  527    66.421   67.013
1024.0 1024.0  0.0    0.0    8192.0   7188.9   112640.0   85451.2   24320.0 23556.0 3328.0 3110.2    162    0.591  527    66.421   67.013
1024.0 1024.0  0.0   386.1   8192.0   438.5    112640.0   85451.2   24320.0 23556.0 3328.0 3110.2    163    0.595  527    66.421   67.016
1024.0 1024.0  0.0    0.0    8192.0   1058.5   112640.0   83179.5   24320.0 23556.0 3328.0 3110.2    163    0.595  528    66.678   67.272
1024.0 1024.0  0.0    0.0    8192.0   3583.0   112640.0   83179.5   24320.0 23556.0 3328.0 3110.2    163    0.595  528    66.678   67.272
1024.0 1024.0  0.0    0.0    8192.0   5401.7   112640.0   83179.5   24320.0 23556.0 3328.0 3110.2    163    0.595  528    66.678   67.272
1024.0 1024.0  0.0    0.0    8192.0   1104.9   112640.0   83402.5   24320.0 23556.0 3328.0 3110.2    163    0.595  529    66.874   67.468
1024.0 1024.0  0.0    0.0    8192.0   542.3    112640.0   84028.4   24320.0 23556.0 3328.0 3110.2    163    0.595  530    67.083   67.678
1024.0 1024.0  0.0    0.0    8192.0   2473.2   112640.0   84028.4   24320.0 23556.0 3328.0 3110.2    163    0.595  530    67.083   67.678
1024.0 1024.0  0.0    0.0    8192.0   3982.6   112640.0   84028.4   24320.0 23556.0 3328.0 3110.2    163    0.595  530    67.083   67.678
1024.0 1024.0  0.0    0.0    8192.0   5723.4   112640.0   84028.4   24320.0 23556.0 3328.0 3110.2    163    0.595  530    67.083   67.678
1024.0 1024.0  0.0    0.0    8192.0   7766.7   112640.0   84028.4   24320.0 23556.0 3328.0 3110.2    163    0.595  530    67.083   67.678
1024.0 1024.0 382.8   0.0    8192.0   1153.8   112640.0   84028.4   24320.0 23556.0 3328.0 3110.2    164    0.596  530    67.083   67.679
1024.0 1024.0  0.0    0.0    8192.0   1770.0   112640.0   84417.6   24320.0 23556.0 3328.0 3110.2    164    0.596  531    67.316   67.913
1024.0 1024.0  0.0    0.0    8192.0   5003.5   112640.0   84417.6   24320.0 23556.0 3328.0 3110.2    164    0.596  531    67.316   67.913
1024.0 1024.0  0.0    0.0    8192.0   6827.6   112640.0   84417.6   24320.0 23556.0 3328.0 3110.2    164    0.596  531    67.316   67.913
1024.0 1024.0  0.0    0.0    8192.0   2558.7   112640.0   83850.6   24320.0 23556.0 3328.0 3110.2    164    0.596  532    67.551   68.148
1024.0 1024.0  0.0    0.0    8192.0   1841.3   112640.0   84478.6   24320.0 23556.0 3328.0 3110.2    164    0.596  533    67.787   68.384
1024.0 1024.0  0.0    0.0    8192.0   4095.7   112640.0   84478.6   24320.0 23556.0 3328.0 3110.2    164    0.596  533    67.787   68.384
1024.0 1024.0  0.0    0.0    8192.0   6057.6   112640.0   84478.6   24320.0 23556.0 3328.0 3110.2    164    0.596  533    67.787   68.384
1024.0 1024.0  0.0    0.0    8192.0   8018.4   112640.0   84478.6   24320.0 23556.0 3328.0 3110.2    164    0.596  533    67.787   68.384
1024.0 1024.0  0.0    0.0    8192.0   578.3    112640.0   84873.3   24320.0 23556.0 3328.0 3110.2    165    0.599  534    67.961   68.561
1024.0 1024.0  0.0    0.0    8192.0   3083.1   112640.0   84873.3   24320.0 23556.0 3328.0 3110.2    165    0.599  534    67.961   68.561
1024.0 1024.0  0.0    0.0    8192.0   5056.1   112640.0   84873.3   24320.0 23556.0 3328.0 3110.2    165    0.599  534    67.961   68.561
1024.0 1024.0  0.0    0.0    8192.0   6754.9   112640.0   84873.3   24320.0 23556.0 3328.0 3110.2    165    0.599  534    67.961   68.561
1024.0 1024.0  0.0    0.0    8192.0   2430.5   112640.0   85070.3   24320.0 23556.0 3328.0 3110.2    165    0.599  535    68.194   68.794
1024.0 1024.0  0.0    0.0    8192.0   5029.2   112640.0   85070.3   24320.0 23556.0 3328.0 3110.2    165    0.599  536    68.194   68.794
1024.0 1024.0  0.0    0.0    8192.0   2054.4   112640.0   85582.6   24320.0 23556.0 3328.0 3110.2    165    0.599  536    68.423   69.022
1024.0 1024.0  0.0    0.0    8192.0   4923.7   112640.0   85582.6   24320.0 23556.0 3328.0 3110.2    165    0.599  536    68.423   69.022
1024.0 1024.0  0.0    0.0    8192.0   6486.7   112640.0   85582.6   24320.0 23556.0 3328.0 3110.2    165    0.599  536    68.423   69.022
1024.0 1024.0  0.0    0.0    8192.0   1537.3   112640.0   85809.7   24320.0 23556.0 3328.0 3110.2    165    0.599  537    68.632   69.231
1024.0 1024.0  0.0    0.0    8192.0   3189.1   112640.0   85809.7   24320.0 23556.0 3328.0 3110.2    165    0.599  538    68.632   69.231
1024.0 1024.0  0.0    0.0    8192.0   1864.1   112640.0   85856.2   24320.0 23556.0 3328.0 3110.2    165    0.599  538    68.836   69.435
1024.0 1024.0  0.0    0.0    8192.0   3445.2   112640.0   85856.2   24320.0 23556.0 3328.0 3110.2    165    0.599  538    68.836   69.435
1024.0 1024.0  0.0    0.0    8192.0   6171.3   112640.0   85856.2   24320.0 23556.0 3328.0 3110.2    165    0.599  538    68.836   69.435
1024.0 1024.0 420.0   0.0    8192.0   391.3    112640.0   85856.2   24320.0 23556.0 3328.0 3110.2    166    0.603  538    68.836   69.439
1024.0 1024.0 420.0   0.0    8192.0   2538.5   112640.0   85856.2   24320.0 23556.0 3328.0 3110.2    166    0.603  538    68.836   69.439
1024.0 1024.0 420.0   0.0    8192.0   3995.5   112640.0   85856.2   24320.0 23556.0 3328.0 3110.2    166    0.603  538    68.836   69.439
1024.0 1024.0 420.0   0.0    8192.0   4967.2   112640.0   85856.2   24320.0 23556.0 3328.0 3110.2    166    0.603  538    68.836   69.439
1024.0 1024.0 420.0   0.0    8192.0   5273.5   112640.0   85856.2   24320.0 23556.0 3328.0 3110.2    166    0.603  539    68.836   69.439
1024.0 1024.0  0.0    0.0    8192.0   676.5    112640.0   86445.0   24320.0 23556.0 3328.0 3110.2    166    0.603  540    69.045   69.648
1024.0 1024.0  0.0    0.0    8192.0   704.2    112640.0   84465.4   24320.0 23556.0 3328.0 3110.2    166    0.603  541    69.313   69.917
1024.0 1024.0  0.0    0.0    8192.0   127.5    112640.0   86920.9   24320.0 23556.0 3328.0 3110.2    167    0.608  542    69.694   70.302
1024.0 1024.0  0.0    0.0    8192.0   1874.8   112640.0   86920.9   24320.0 23556.0 3328.0 3110.2    167    0.608  542    69.694   70.302
1024.0 1024.0  0.0    0.0    8192.0   3432.5   112640.0   86920.9   24320.0 23556.0 3328.0 3110.2    167    0.608  542    69.694   70.302
1024.0 1024.0  0.0    0.0    8192.0   1955.8   112640.0   87048.2   24320.0 23556.0 3328.0 3110.2    167    0.608  543    69.903   70.511
1024.0 1024.0  0.0    0.0    8192.0   1043.0   112640.0   84645.3   24320.0 23556.0 3328.0 3110.2    167    0.608  544    70.137   70.745
1024.0 1024.0  0.0    0.0    8192.0   2567.6   112640.0   84645.3   24320.0 23556.0 3328.0 3110.2    167    0.608  544    70.137   70.745
1024.0 1024.0  0.0    0.0    8192.0   4231.0   112640.0   84645.3   24320.0 23556.0 3328.0 3110.2    167    0.608  544    70.137   70.745
1024.0 1024.0  0.0    0.0    8192.0   6147.2   112640.0   84645.3   24320.0 23556.0 3328.0 3110.2    167    0.608  544    70.137   70.745
1024.0 1024.0  0.0    0.0    8192.0   7687.6   112640.0   84645.3   24320.0 23556.0 3328.0 3110.2    167    0.608  544    70.137   70.745
1024.0 1024.0 269.2   0.0    8192.0   879.6    112640.0   84645.3   24320.0 23556.0 3328.0 3110.2    168    0.611  545    70.137   70.748
1024.0 1024.0  0.0    0.0    8192.0   3100.1   112640.0   84920.4   24320.0 23556.0 3328.0 3110.2    168    0.611  545    70.345   70.957
1024.0 1024.0  0.0    0.0    8192.0   4824.0   112640.0   84920.4   24320.0 23556.0 3328.0 3110.2    168    0.611  545    70.345   70.957
1024.0 1024.0  0.0    0.0    8192.0   1357.7   112640.0   85143.8   24320.0 23556.0 3328.0 3110.2    168    0.611  546    70.590   71.201
1024.0 1024.0  0.0    0.0    8192.0   943.3    112640.0   85757.2   24320.0 23556.0 3328.0 3110.2    168    0.611  547    70.809   71.420
1024.0 1024.0  0.0    0.0    8192.0   2829.0   112640.0   85757.2   24320.0 23556.0 3328.0 3110.2    168    0.611  547    70.809   71.420
1024.0 1024.0  0.0    0.0    8192.0   4429.6   112640.0   85757.2   24320.0 23556.0 3328.0 3110.2    168    0.611  547    70.809   71.420
1024.0 1024.0  0.0    0.0    8192.0   5997.8   112640.0   85757.2   24320.0 23556.0 3328.0 3110.2    168    0.611  547    70.809   71.420
1024.0 1024.0  0.0    0.0    8192.0   7923.8   112640.0   85757.2   24320.0 23556.0 3328.0 3110.2    168    0.611  547    70.809   71.420
1024.0 1024.0  0.0   372.7   8192.0   1103.3   112640.0   85757.2   24320.0 23556.0 3328.0 3110.2    169    0.613  548    70.809   71.422
1024.0 1024.0  0.0    0.0    8192.0   2047.8   112640.0   85922.8   24320.0 23556.0 3328.0 3110.2    169    0.613  548    71.032   71.645
1024.0 1024.0  0.0    0.0    8192.0   4569.7   112640.0   85922.8   24320.0 23556.0 3328.0 3110.2    169    0.613  548    71.032   71.645
1024.0 1024.0  0.0    0.0    8192.0   6176.7   112640.0   85922.8   24320.0 23556.0 3328.0 3110.2    169    0.613  548    71.032   71.645
1024.0 1024.0  0.0    0.0    8192.0   1475.6   112640.0   86145.5   24320.0 23556.0 3328.0 3110.2    169    0.613  549    71.258   71.871
1024.0 1024.0  0.0    0.0    8192.0   969.2    112640.0   86769.2   24320.0 23556.0 3328.0 3110.2    169    0.613  550    71.463   72.076
1024.0 1024.0  0.0    0.0    8192.0   3015.9   112640.0   86769.2   24320.0 23556.0 3328.0 3110.2    169    0.613  550    71.463   72.076
1024.0 1024.0  0.0    0.0    8192.0   4548.5   112640.0   86769.2   24320.0 23556.0 3328.0 3110.2    169    0.613  550    71.463   72.076
1024.0 1024.0  0.0    0.0    8192.0   6066.4   112640.0   86769.2   24320.0 23556.0 3328.0 3110.2    169    0.613  550    71.463   72.076
1024.0 1024.0  0.0    0.0    8192.0   8009.7   112640.0   86769.2   24320.0 23556.0 3328.0 3110.2    169    0.613  550    71.463   72.076
1024.0 1024.0 406.2   0.0    8192.0   1154.9   112640.0   86769.2   24320.0 23556.0 3328.0 3110.2    170    0.618  551    71.463   72.080
1024.0 1024.0  0.0    0.0    8192.0   2473.6   112640.0   87143.1   24320.0 23556.0 3328.0 3110.2    170    0.618  551    71.674   72.291
1024.0 1024.0  0.0    0.0    8192.0   5195.2   112640.0   87143.1   24320.0 23556.0 3328.0 3110.2    170    0.618  551    71.674   72.291
1024.0 1024.0  0.0    0.0    8192.0   6409.3   112640.0   87143.1   24320.0 23556.0 3328.0 3110.2    170    0.618  552    71.674   72.291
1024.0 1024.0  0.0    0.0    8192.0   384.4    112640.0   87200.5   24320.0 23556.0 3328.0 3110.2    170    0.618  553    72.093   72.710
1024.0 1024.0  0.0    0.0    8192.0   1951.0   112640.0   87200.5   24320.0 23556.0 3328.0 3110.2    170    0.618  553    72.093   72.710
1024.0 1024.0  0.0    0.0    8192.0   3847.3   112640.0   87200.5   24320.0 23556.0 3328.0 3110.2    170    0.618  553    72.093   72.710
1024.0 1024.0  0.0    0.0    8192.0   5288.8   112640.0   87200.5   24320.0 23556.0 3328.0 3110.2    170    0.618  553    72.093   72.710
1024.0 1024.0  0.0    0.0    8192.0   6692.4   112640.0   87200.5   24320.0 23556.0 3328.0 3110.2    170    0.618  553    72.093   72.710
1024.0 1024.0  0.0    0.0    8192.0   1641.8   112640.0   87409.6   24320.0 23556.0 3328.0 3110.2    170    0.618  554    72.305   72.922
1024.0 1024.0  0.0    0.0    8192.0   3508.1   112640.0   87409.6   24320.0 23556.0 3328.0 3110.2    170    0.618  554    72.305   72.922
1024.0 1024.0  0.0    0.0    8192.0   4661.5   112640.0   87409.6   24320.0 23556.0 3328.0 3110.2    170    0.618  554    72.305   72.922
1024.0 1024.0  0.0    0.0    8192.0   5706.9   112640.0   87409.6   24320.0 23556.0 3328.0 3110.2    170    0.618  555    72.305   72.922
1024.0 1024.0  0.0    0.0    8192.0   3415.4   112640.0   87622.3   24320.0 23556.0 3328.0 3110.2    170    0.618  555    72.529   73.146
1024.0 1024.0  0.0    0.0    8192.0   597.5    112640.0   88298.4   24320.0 23556.0 3328.0 3110.2    170    0.618  556    72.774   73.392
1024.0 1024.0  0.0    0.0    8192.0   2246.8   112640.0   88298.4   24320.0 23556.0 3328.0 3110.2    170    0.618  556    72.774   73.392
1024.0 1024.0  0.0    0.0    8192.0   4599.3   112640.0   88298.4   24320.0 23556.0 3328.0 3110.2    170    0.618  556    72.774   73.392
1024.0 1024.0  0.0    0.0    8192.0   5592.0   112640.0   88298.4   24320.0 23556.0 3328.0 3110.2    170    0.618  557    72.774   73.392
1024.0 1024.0  0.0   749.3   8192.0   3790.2   112640.0   88524.5   24320.0 23556.0 3328.0 3110.2    171    0.620  557    72.997   73.617
1024.0 1024.0  0.0    0.0    8192.0   362.2    112640.0   90818.4   24320.0 23556.3 3328.0 3110.2    171    0.620  558    73.192   73.812
1024.0 1024.0  0.0    0.0    8192.0   2136.2   112640.0   90818.4   24320.0 23556.3 3328.0 3110.2    171    0.620  558    73.192   73.812
1024.0 1024.0  0.0    0.0    8192.0   4212.5   112640.0   90818.4   24320.0 23556.3 3328.0 3110.2    171    0.620  558    73.192   73.812
1024.0 1024.0  0.0    0.0    8192.0   7148.8   112640.0   90818.4   24320.0 23556.3 3328.0 3110.2    171    0.620  558    73.192   73.812
1024.0 1024.0 545.8   0.0    8192.0   1750.0   112640.0   90818.4   24320.0 23556.3 3328.0 3110.2    172    0.623  558    73.192   73.815
1024.0 1024.0 545.8   0.0    8192.0   4650.8   112640.0   90818.4   24320.0 23556.3 3328.0 3110.2    172    0.623  558    73.192   73.815
1024.0 1024.0 545.8   0.0    8192.0   6813.6   112640.0   90818.4   24320.0 23556.3 3328.0 3110.2    172    0.623  558    73.192   73.815
1024.0 1024.0  0.0   448.5   8192.0   466.5    112640.0   91051.3   24320.0 23556.3 3328.0 3110.2    173    0.626  558    73.192   73.818
1024.0 1024.0  0.0    0.0    8192.0   479.5    112640.0   91447.5   24320.0 23556.3 3328.0 3110.2    173    0.626  559    73.403   74.029
1024.0 1024.0  0.0    0.0    8192.0   694.2    112640.0   87054.9   24320.0 23556.3 3328.0 3110.2    173    0.626  560    73.646   74.271
1024.0 1024.0  0.0    0.0    8192.0   653.1    112640.0   87098.3   24320.0 23556.3 3328.0 3110.2    173    0.626  561    73.850   74.476
1024.0 1024.0  0.0    0.0    8192.0   1084.4   112640.0   87282.8   24320.0 23556.3 3328.0 3110.2    173    0.626  562    74.079   74.705
1024.0 1024.0  0.0    0.0    8192.0   3232.3   112640.0   87282.8   24320.0 23556.3 3328.0 3110.2    173    0.626  562    74.079   74.705
1024.0 1024.0  0.0    0.0    8192.0   4426.8   112640.0   87282.8   24320.0 23556.3 3328.0 3110.2    173    0.626  562    74.079   74.705
1024.0 1024.0  0.0    0.0    8192.0   2445.2   112640.0   87409.6   24320.0 23556.3 3328.0 3110.2    173    0.626  563    74.384   75.010
1024.0 1024.0  0.0    0.0    8192.0   1258.6   112640.0   87417.9   24320.0 23556.3 3328.0 3110.2    173    0.626  564    74.613   75.239
1024.0 1024.0  0.0    0.0    8192.0   2786.5   112640.0   87417.9   24320.0 23556.3 3328.0 3110.2    173    0.626  564    74.613   75.239
1024.0 1024.0  0.0    0.0    8192.0   4332.7   112640.0   87417.9   24320.0 23556.3 3328.0 3110.2    173    0.626  564    74.613   75.239
1024.0 1024.0  0.0    0.0    8192.0   6272.1   112640.0   87417.9   24320.0 23556.3 3328.0 3110.2    173    0.626  564    74.613   75.239
1024.0 1024.0  0.0    0.0    8192.0   7725.6   112640.0   87417.9   24320.0 23556.3 3328.0 3110.2    173    0.626  564    74.613   75.239
1024.0 1024.0  0.0    0.0    8192.0   400.7    112640.0   87644.3   24320.0 23556.3 3328.0 3110.2    174    0.629  565    74.831   75.460
1024.0 1024.0  0.0    0.0    8192.0   3240.2   112640.0   87644.3   24320.0 23556.3 3328.0 3110.2    174    0.629  565    74.831   75.460
1024.0 1024.0  0.0    0.0    8192.0   4924.0   112640.0   87644.3   24320.0 23556.3 3328.0 3110.2    174    0.629  565    74.831   75.460
1024.0 1024.0  0.0    0.0    8192.0   2005.9   112640.0   87852.2   24320.0 23556.3 3328.0 3110.2    174    0.629  566    75.052   75.681
1024.0 1024.0  0.0    0.0    8192.0   988.6    112640.0   88464.8   24320.0 23556.3 3328.0 3110.2    174    0.629  567    75.278   75.907
1024.0 1024.0  0.0    0.0    8192.0   2915.8   112640.0   88464.8   24320.0 23556.3 3328.0 3110.2    174    0.629  567    75.278   75.907
1024.0 1024.0  0.0    0.0    8192.0   4489.4   112640.0   88464.8   24320.0 23556.3 3328.0 3110.2    174    0.629  567    75.278   75.907
1024.0 1024.0  0.0    0.0    8192.0   6006.6   112640.0   88464.8   24320.0 23556.3 3328.0 3110.2    174    0.629  567    75.278   75.907
1024.0 1024.0  0.0    0.0    8192.0   7951.8   112640.0   88464.8   24320.0 23556.3 3328.0 3110.2    174    0.629  567    75.278   75.907
1024.0 1024.0  0.0   360.2   8192.0   1080.9   112640.0   88464.8   24320.0 23556.3 3328.0 3110.2    175    0.632  568    75.278   75.910
1024.0 1024.0  0.0    0.0    8192.0   2247.0   112640.0   88697.0   24320.0 23556.3 3328.0 3110.2    175    0.632  568    75.489   76.120
1024.0 1024.0  0.0    0.0    8192.0   4695.2   112640.0   88697.0   24320.0 23556.3 3328.0 3110.2    175    0.632  568    75.489   76.120
1024.0 1024.0  0.0    0.0    8192.0   6337.1   112640.0   88697.0   24320.0 23556.3 3328.0 3110.2    175    0.632  568    75.489   76.120
1024.0 1024.0  0.0    0.0    8192.0   1752.6   112640.0   88912.6   24320.0 23556.3 3328.0 3110.2    175    0.632  569    75.706   76.337
1024.0 1024.0  0.0    0.0    8192.0   1136.4   112640.0   89537.3   24320.0 23556.3 3328.0 3110.2    175    0.632  570    75.921   76.553
1024.0 1024.0  0.0    0.0    8192.0   3048.5   112640.0   89537.3   24320.0 23556.3 3328.0 3110.2    175    0.632  570    75.921   76.553
1024.0 1024.0  0.0    0.0    8192.0   4350.1   112640.0   89537.3   24320.0 23556.3 3328.0 3110.2    175    0.632  570    75.921   76.553
1024.0 1024.0  0.0    0.0    8192.0   5627.9   112640.0   89537.3   24320.0 23556.3 3328.0 3110.2    175    0.632  570    75.921   76.553
1024.0 1024.0  0.0    0.0    8192.0   7306.0   112640.0   89537.3   24320.0 23556.3 3328.0 3110.2    175    0.632  570    75.921   76.553
1024.0 1024.0  0.0    0.0    8192.0    0.0     112640.0   89908.4   24320.0 23556.3 3328.0 3110.2    176    0.635  571    76.137   76.772
1024.0 1024.0  0.0    0.0    8192.0   2431.3   112640.0   89908.4   24320.0 23556.3 3328.0 3110.2    176    0.635  571    76.137   76.772
1024.0 1024.0  0.0    0.0    8192.0   4726.5   112640.0   89908.4   24320.0 23556.3 3328.0 3110.2    176    0.635  571    76.137   76.772
1024.0 1024.0  0.0    0.0    8192.0   835.8    112640.0   89365.9   24320.0 23556.3 3328.0 3110.2    176    0.635  572    76.346   76.981
1024.0 1024.0  0.0    0.0    8192.0   343.7    112640.0   89970.5   24320.0 23556.3 3328.0 3110.2    176    0.635  573    76.564   77.199
1024.0 1024.0  0.0    0.0    8192.0   1543.6   112640.0   89970.5   24320.0 23556.3 3328.0 3110.2    176    0.635  573    76.564   77.199
1024.0 1024.0  0.0   742.3   8192.0   4996.1   112640.0   89970.5   24320.0 23556.3 3328.0 3110.2    177    0.638  573    76.564   77.202
1024.0 1024.0  0.0   742.3   8192.0   6023.4   112640.0   89970.5   24320.0 23556.3 3328.0 3110.2    177    0.638  573    76.564   77.202
1024.0 1024.0  0.0   742.3   8192.0   7325.7   112640.0   89970.5   24320.0 23556.3 3328.0 3110.2    177    0.638  573    76.564   77.202
1024.0 1024.0  0.0    0.0    8192.0   1809.5   112640.0   92419.3   24320.0 23556.3 3328.0 3110.2    177    0.638  574    76.785   77.423
1024.0 1024.0  0.0    0.0    8192.0   3939.6   112640.0   92419.3   24320.0 23556.3 3328.0 3110.2    177    0.638  574    76.785   77.423
1024.0 1024.0  0.0    0.0    8192.0   5402.8   112640.0   92419.3   24320.0 23556.3 3328.0 3110.2    177    0.638  574    76.785   77.423
1024.0 1024.0  0.0    0.0    8192.0   6621.5   112640.0   92419.3   24320.0 23556.3 3328.0 3110.2    177    0.638  575    76.785   77.423
1024.0 1024.0  0.0    0.0    8192.0   4233.1   112640.0   92684.0   24320.0 23556.3 3328.0 3110.2    177    0.638  575    77.018   77.656
1024.0 1024.0  0.0    0.0    8192.0   712.1    112640.0   90885.8   24320.0 23556.3 3328.0 3110.2    177    0.638  576    77.336   77.974
1024.0 1024.0  0.0    0.0    8192.0   2726.1   112640.0   90885.8   24320.0 23556.3 3328.0 3110.2    177    0.638  576    77.336   77.974
1024.0 1024.0  0.0    0.0    8192.0   5450.3   112640.0   90885.8   24320.0 23556.3 3328.0 3110.2    177    0.638  576    77.336   77.974
1024.0 1024.0  0.0    0.0    8192.0   6689.6   112640.0   90885.8   24320.0 23556.3 3328.0 3110.2    177    0.638  577    77.336   77.974
1024.0 1024.0  0.0    0.0    8192.0   2292.7   112640.0   91137.7   24320.0 23556.3 3328.0 3110.2    177    0.638  577    77.618   78.256
1024.0 1024.0  0.0    0.0    8192.0   458.9    112640.0   91189.5   24320.0 23556.3 3328.0 3110.2    177    0.638  578    77.839   78.476
1024.0 1024.0  0.0    0.0    8192.0   2565.6   112640.0   91189.5   24320.0 23556.3 3328.0 3110.2    177    0.638  578    77.839   78.476
